ImageID.FeatureID,Value
592.24,79.0809
592.25,35.2536
592.26,78.8689
592.27,50.2899
592.28,74.3256
592.29,46.1643
592.30,81.2335
593.1,62.6559
593.2,36.8688
593.3,28.7039
593.4,35.9695
593.5,21.4117
593.6,14.0642
593.7,26.6928
593.8,14.3406
593.9,13.1609
593.10,13.5953
593.11,7.87927
593.12,13.3698
593.13,20.7337
593.14,10.8981
593.15,28.7395
593.16,11.5266
593.17,14.5001
593.18,10.6194
593.19,5.3767
593.20,10.3067
593.21,48.5965
593.22,62.429
593.23,22.7838
593.24,27.8822
593.25,11.0443
593.26,27.3403
593.27,17.3149
593.28,26.5502
593.29,46.9769
593.30,73.9566
594.1,52.9707
594.2,32.2622
594.3,25.0873
594.4,30.8997
594.5,22.9224
594.6,15.5499
594.7,29.1346
594.8,15.8335
594.9,14.4372
594.10,15.3733
594.11,8.62709
594.12,15.4008
594.13,22.4822
594.14,12.0367
594.15,31.2745
594.16,12.5298
594.17,15.6797
594.18,12.197
594.19,6.0462
594.20,12.0155
594.21,37.8346
594.22,50.7877
594.23,25.1806
594.24,31.1457
594.25,12.7458
594.26,30.6759
594.27,19.2057
594.28,29.3889
594.29,38.1983
594.30,63.3365
595.1,54.7326
595.2,30.8795
595.3,26.874
595.4,30.6824
595.5,52.0429
595.6,32.6201
595.7,62.7424
595.8,32.8879
595.9,32.9306
595.10,32.413
595.11,22.6103
595.12,32.6865
595.13,49.4203
595.14,24.9397
595.15,68.3616
595.16,26.4386
595.17,35.2787
595.18,25.5286
595.19,16.7702
595.20,25.7696
595.21,41.7532
595.22,42.8601
595.23,55.6925
595.24,63.0995
595.25,31.8166
595.26,63.1613
595.27,43.6813
595.28,58.4935
595.29,41.5954
595.30,65.3016
596.1,52.8106
596.2,31.204
596.3,26.113
596.4,33.7779
596.5,16.9527
596.6,11.3482
596.7,21.6686
596.8,11.8395
596.9,10.8693
596.10,11.2037
596.11,6.56378
596.12,11.0545
596.13,16.316
596.14,8.98833
596.15,22.7321
596.16,9.19119
596.17,11.6117
596.18,8.68805
596.19,4.90952
596.20,8.52565
596.21,40.1261
596.22,55.0727
596.23,18.6892
596.24,22.8512
596.25,9.8325
596.26,22.2259
596.27,14.3875
596.28,21.7066
596.29,41.4994
596.30,63.5118
597.1,61.1359
597.2,31.9928
597.3,25.0237
597.4,31.0267
597.5,43.9226
597.6,25.9432
597.7,56.7858
597.8,25.9481
597.9,26.7799
597.10,25.7576
597.11,14.0422
597.12,25.456
597.13,42.2293
597.14,19.1308
597.15,60.1577
597.16,18.3783
597.17,28.8534
597.18,19.0446
597.19,8.03976
597.20,18.3719
597.21,43.7578
597.22,54.6565
597.23,48.8702
597.24,56.816
597.25,22.7963
597.26,56.8186
597.27,36.2482
597.28,54.3483
597.29,42.6343
597.30,74.6053
598.1,62.6756
598.2,36.2658
598.3,30.2142
598.4,37.3133
598.5,17.5428
598.6,11.2868
598.7,21.7784
598.8,11.4397
598.9,10.7579
598.10,10.8511
598.11,6.63215
598.12,10.7751
598.13,16.8592
598.14,8.4404
598.15,22.9191
598.16,8.93741
598.17,11.7497
598.18,8.25796
598.19,4.66326
598.20,8.20498
598.21,47.5988
598.22,61.6055
598.23,18.6699
598.24,22.7687
598.25,9.9913
598.26,22.6491
598.27,14.5358
598.28,21.2987
598.29,48.0275
598.30,71.8823
599.1,59.7008
599.2,33.0114
599.3,27.2434
599.4,36.075
599.5,32.5879
599.6,21.5176
599.7,40.8521
599.8,20.5869
599.9,20.8275
599.10,21.9671
599.11,11.3385
599.12,22.5713
599.13,30.9777
599.14,16.7319
599.15,42.3656
599.16,15.6368
599.17,22.2599
599.18,16.9152
599.19,7.40554
599.20,18.1695
599.21,48.0694
599.22,58.195
599.23,37.1052
599.24,42.4066
599.25,18.7562
599.26,43.6321
599.27,28.7089
599.28,42.4316
599.29,47.9295
599.30,72.8076
600.1,66.6154
600.2,38.5653
600.3,31.7217
600.4,39.2287
600.5,18.8622
600.6,12.2126
600.7,23.7293
600.8,12.49
600.9,11.3928
600.10,11.7252
600.11,6.88346
600.12,11.7212
600.13,18.1913
600.14,9.1044
600.15,25.7438
600.16,9.89471
600.17,12.4452
600.18,8.82188
600.19,4.43405
600.20,8.72322
600.21,50.578
600.22,64.9591
600.23,19.9574
600.24,24.6727
600.25,10.0035
600.26,24.6423
600.27,15.0559
600.28,23.3757
600.29,50.4186
600.30,76.9688
601.1,63.9007
601.2,35.1388
601.3,29.8548
601.4,38.7745
601.5,17.3155
601.6,11.0915
601.7,21.4703
601.8,11.0161
601.9,10.6617
601.10,10.9336
601.11,6.36735
601.12,11.0067
601.13,16.1829
601.14,8.45102
601.15,22.2328
601.16,8.58638
601.17,11.5466
601.18,8.58663
601.19,4.53854
601.20,8.61747
601.21,49.2373
601.22,63.923
601.23,18.5219
601.24,22.2557
601.25,9.74374
601.26,21.9067
601.27,14.1701
601.28,21.4031
601.29,50.4392
601.30,74.5984
602.1,63.4222
602.2,31.8985
602.3,27.5201
602.4,32.8257
602.5,51.5904
602.6,30.221
602.7,63.1428
602.8,30.2894
602.9,31.2253
602.10,31.086
602.11,19.3728
602.12,32.0448
602.13,49.2435
602.14,20.4495
602.15,69.0331
602.16,22.2311
602.17,33.6188
602.18,22.099
602.19,12.2599
602.20,24.8536
602.21,44.9318
602.22,50.6688
602.23,56.884
602.24,62.3914
602.25,30.5455
602.26,63.1077
602.27,43.3429
602.28,57.5935
602.29,46.6201
602.30,76.247
603.1,61.9203
603.2,36.2048
603.3,28.5266
603.4,34.7712
603.5,28.883
603.6,19.1387
603.7,36.1283
603.8,19.5369
603.9,18.2349
603.10,18.7147
603.11,11.1351
603.12,17.9841
603.13,28.213
603.14,14.7177
603.15,39.2578
603.16,15.5877
603.17,19.1828
603.18,14.0969
603.19,8.04957
603.20,13.8817
603.21,45.5983
603.22,58.4462
603.23,30.1576
603.24,35.4119
603.25,14.9083
603.26,35.2174
603.27,23.1301
603.28,33.8323
603.29,44.7105
603.30,72.2462
604.1,66.7864
604.2,38.6164
604.3,30.8595
604.4,37.323
604.5,24.3036
604.6,16.0058
604.7,30.8355
604.8,16.1165
604.9,14.8251
604.10,15.3538
604.11,8.65885
604.12,15.0018
604.13,23.292
604.14,12.2731
604.15,33.216
604.16,12.9357
604.17,16.1159
604.18,11.9363
604.19,5.73851
604.20,11.469
604.21,47.9796
604.22,65.5238
604.23,25.2062
604.24,32.5794
604.25,13.2504
604.26,32.4837
604.27,19.3142
604.28,31.385
604.29,47.7772
604.30,79.0089
605.1,62.0568
605.2,35.6777
605.3,29.1683
605.4,34.6422
605.5,37.2127
605.6,24.3791
605.7,46.8482
605.8,24.4848
605.9,23.4597
605.10,23.7422
605.11,14.1313
605.12,23.3167
605.13,35.2453
605.14,18.4302
605.15,51.0354
605.16,19.7339
605.17,24.8903
605.18,18.1413
605.19,9.81021
605.20,17.8791
605.21,42.0473
605.22,58.1327
605.23,39.2881
605.24,49.6224
605.25,19.97
605.26,48.8354
605.27,29.4674
605.28,47.8256
605.29,43.1187
605.30,74.8223
606.1,66.3237
606.2,39.0682
606.3,30.4682
606.4,38.1927
606.5,21.2827
606.6,13.7601
606.7,26.9992
606.8,14.0178
606.9,12.5662
606.10,13.1693
606.11,7.50121
606.12,13.0144
606.13,20.6881
606.14,10.155
606.15,29.727
606.16,11.2603
606.17,13.9309
606.18,10.0249
606.19,5.06083
606.20,9.97821
606.21,47.5631
606.22,65.2398
606.23,23.0248
606.24,27.8449
606.25,10.9251
606.26,27.7997
606.27,16.9901
606.28,26.6333
606.29,47.5164
606.30,78.9182
607.1,48.7229
607.2,27.8746
607.3,22.9404
607.4,28.1222
607.5,42.0349
607.6,28.2683
607.7,52.3452
607.8,27.5998
607.9,27.1483
607.10,27.6296
607.11,16.9156
607.12,27.9086
607.13,38.8462
607.14,22.0653
607.15,57.9559
607.16,22.9553
607.17,28.5976
607.18,22.3924
607.19,12.2537
607.20,22.1998
607.21,34.117
607.22,44.6678
607.23,45.0071
607.24,55.1924
607.25,24.3532
607.26,54.382
607.27,34.3525
607.28,53.7007
607.29,35.5038
607.30,60.1305
608.1,65.6835
608.2,41.5993
608.3,31.0538
608.4,36.7655
608.5,16.0034
608.6,10.3496
608.7,20.5627
608.8,10.7084
608.9,9.45559
608.10,9.67732
608.11,5.6297
608.12,9.50856
608.13,15.6209
608.14,7.58897
608.15,21.8683
608.16,8.47708
608.17,10.6101
608.18,7.27992
608.19,3.88814
608.20,7.17761
608.21,44.8091
608.22,66.5327
608.23,16.9559
608.24,21.18
608.25,8.26536
608.26,20.6185
608.27,12.6137
608.28,19.8295
608.29,43.505
608.30,77.5762
609.1,59.9316
609.2,35.2156
609.3,29.2915
609.4,37.4675
609.5,22.9912
609.6,15.2034
609.7,28.648
609.8,15.2417
609.9,14.7816
609.10,15.2726
609.11,9.47058
609.12,15.4824
609.13,21.9944
609.14,11.6424
609.15,30.7508
609.16,11.8429
609.17,15.5
609.18,12.2101
609.19,6.94279
609.20,12.2523
609.21,44.6302
609.22,58.7219
609.23,25.4385
609.24,29.2661
609.25,14.167
609.26,29.4323
609.27,19.5756
609.28,27.7843
609.29,46.3501
609.30,70.5488
610.1,63.5377
610.2,37.0803
610.3,29.8338
610.4,36.3567
610.5,15.5479
610.6,9.96369
610.7,19.8714
610.8,10.1717
610.9,9.39598
610.10,9.52998
610.11,5.5724
610.12,9.4528
610.13,15.1004
610.14,7.3082
610.15,21.4581
610.16,7.93541
610.17,10.3697
610.18,7.18516
610.19,3.63024
610.20,7.0351
610.21,46.2203
610.22,62.6972
610.23,16.5469
610.24,20.5332
610.25,8.23161
610.26,20.1481
610.27,12.4692
610.28,19.3421
610.29,46.0228
610.30,73.3095
611.1,61.1577
611.2,37.1292
611.3,29.6647
611.4,37.3979
611.5,15.4904
611.6,10.0766
611.7,19.5057
611.8,9.98824
611.9,9.43081
611.10,9.56955
611.11,5.48677
611.12,9.51196
611.13,14.7336
611.14,7.44465
611.15,20.8262
611.16,7.91836
611.17,10.3485
611.18,7.56938
611.19,3.82773
611.20,7.25389
611.21,42.7098
611.22,61.7776
611.23,16.3432
611.24,19.8719
611.25,8.37164
611.26,19.7864
611.27,12.4404
611.28,19.1571
611.29,43.6792
611.30,71.6485
612.1,61.2097
612.2,34.4406
612.3,27.8573
612.4,34.7554
612.5,24.3943
612.6,15.5667
612.7,30.2794
612.8,15.3593
612.9,14.7778
612.10,14.9042
612.11,8.49076
612.12,14.3598
612.13,23.0029
612.14,11.9906
612.15,32.285
612.16,12.255
612.17,16.3184
612.18,11.7033
612.19,6.31601
612.20,11.4719
612.21,45.2861
612.22,60.6979
612.23,26.1515
612.24,31.5731
612.25,12.5656
612.26,31.1368
612.27,19.4045
612.28,31.0631
612.29,45.21
612.30,72.3313
613.1,59.0824
613.2,37.5363
613.3,28.7865
613.4,36.6391
613.5,16.482
613.6,10.8757
613.7,20.6424
613.8,11.0505
613.9,10.1511
613.10,10.542
613.11,6.22854
613.12,10.7664
613.13,16.1071
613.14,8.07022
613.15,21.9728
613.16,8.68145
613.17,11.1734
613.18,8.07672
613.19,4.1006
613.20,8.33864
613.21,42.9084
613.22,59.855
613.23,17.9949
613.24,21.2649
613.25,9.27663
613.26,21.3746
613.27,13.8135
613.28,20.0302
613.29,42.6896
613.30,71.0697
614.1,64.0926
614.2,37.6181
614.3,30.056
614.4,37.1907
614.5,18.2345
614.6,11.7327
614.7,23.2363
614.8,11.9599
614.9,10.8713
614.10,11.1539
614.11,6.3292
614.12,11.1249
614.13,17.4822
614.14,8.77197
614.15,24.9634
614.16,9.37764
614.17,12.1629
614.18,8.70325
614.19,4.31482
614.20,8.44404
614.21,45.3698
614.22,64.091
614.23,19.4235
614.24,24.0926
614.25,9.78485
614.26,23.9239
614.27,14.5726
614.28,22.8133
614.29,45.9469
614.30,75.2895
615.1,59.945
615.2,33.7013
615.3,26.9159
615.4,31.657
615.5,51.7379
615.6,32.8658
615.7,62.2063
615.8,33.2931
615.9,31.5155
615.10,31.8825
615.11,20.2286
615.12,31.3408
615.13,50.0886
615.14,25.4273
615.15,69.0125
615.16,27.2014
615.17,33.8693
615.18,24.4815
615.19,14.4886
615.20,24.309
615.21,44.353
615.22,50.7515
615.23,53.2573
615.24,63.2789
615.25,27.91
615.26,62.9488
615.27,41.3234
615.28,59.1409
615.29,42.7829
615.30,74.5015
616.1,63.7772
616.2,39.5278
616.3,31.1412
616.4,38.4318
616.5,17.1516
616.6,11.5585
616.7,21.4615
616.8,11.7782
616.9,10.708
616.10,11.0463
616.11,6.47149
616.12,10.9058
616.13,16.4047
616.14,8.62634
616.15,22.8604
616.16,9.373
616.17,11.7804
616.18,8.4493
616.19,4.48223
616.20,8.03687
616.21,44.6921
616.22,63.9981
616.23,17.6858
616.24,22.112
616.25,9.29797
616.26,21.8423
616.27,13.6814
616.28,21.1395
616.29,44.8592
616.30,74.1613
617.1,65.7546
617.2,38.3783
617.3,30.6608
617.4,38.5807
617.5,17.1858
617.6,10.9438
617.7,21.7468
617.8,11.2488
617.9,10.3293
617.10,10.426
617.11,6.04688
617.12,10.5064
617.13,16.509
617.14,8.05791
617.15,23.3676
617.16,8.78895
617.17,11.4304
617.18,7.93709
617.19,3.96538
617.20,7.77886
617.21,47.1677
617.22,65.5142
617.23,18.109
617.24,22.4058
617.25,9.10098
617.26,22.1435
617.27,13.699
617.28,21.2143
617.29,47.7167
617.30,76.7082
618.1,63.4563
618.2,37.8511
618.3,31.012
618.4,36.708
618.5,15.9256
618.6,10.129
618.7,20.2699
618.8,10.4276
618.9,9.56816
618.10,9.68935
618.11,5.70184
618.12,9.74594
618.13,15.2944
618.14,7.40418
618.15,21.7269
618.16,8.20426
618.17,10.5408
618.18,7.28007
618.19,3.71817
618.20,7.29439
618.21,47.4997
618.22,62.4704
618.23,16.9201
618.24,20.9762
618.25,8.54994
618.26,20.7323
618.27,12.77
618.28,19.7091
618.29,46.9079
618.30,72.7218
619.1,62.5666
619.2,34.9383
619.3,27.9348
619.4,34.5319
619.5,41.8043
619.6,27.4683
619.7,52.9938
619.8,26.9249
619.9,26.813
619.10,26.6786
619.11,14.531
619.12,26.0261
619.13,40.6786
619.14,21.3053
619.15,54.6987
619.16,20.4688
619.17,29.256
619.18,20.8228
619.19,10.0965
619.20,19.6001
619.21,47.9998
619.22,58.7922
619.23,44.8041
619.24,55.1334
619.25,21.4804
619.26,54.6518
619.27,34.403
619.28,54.7123
619.29,46.0977
619.30,74.4335
620.1,68.4736
620.2,35.1776
620.3,32.1152
620.4,40.4324
620.5,12.9516
620.6,7.84295
620.7,16.2334
620.8,8.03733
620.9,7.76854
620.10,7.56337
620.11,4.73408
620.12,7.65491
620.13,12.555
620.14,5.70025
620.15,17.192
620.16,6.1158
620.17,8.62859
620.18,5.4979
620.19,3.11122
620.20,5.47444
620.21,55.5016
620.22,67.0895
620.23,13.6395
620.24,16.2896
620.25,7.27877
620.26,16.7703
620.27,10.5853
620.28,15.5352
620.29,56.5308
620.30,77.3816
621.1,64.1226
621.2,37.91
621.3,30.852
621.4,37.0751
621.5,20.7094
621.6,13.4234
621.7,26.4756
621.8,13.6093
621.9,12.5503
621.10,12.9509
621.11,7.46232
621.12,12.9453
621.13,20.0011
621.14,10.1129
621.15,28.3475
621.16,10.6558
621.17,13.9145
621.18,10.0231
621.19,5.27461
621.20,9.82424
621.21,46.8871
621.22,62.9622
621.23,22.3581
621.24,27.448
621.25,11.2862
621.26,27.3981
621.27,16.7196
621.28,26.2738
621.29,46.7723
621.30,74.4255
622.1,66.1828
622.2,38.244
622.3,30.7616
622.4,37.5534
622.5,18.7687
622.6,11.9455
622.7,23.8182
622.8,12.1571
622.9,11.2833
622.10,11.4583
622.11,6.64914
622.12,11.4183
622.13,18.0472
622.14,8.76255
622.15,25.6672
622.16,9.5015
622.17,12.4048
622.18,8.64837
622.19,4.43674
622.20,8.51587
622.21,47.517
622.22,64.9828
622.23,19.8363
622.24,24.5117
622.25,9.90306
622.26,24.3292
622.27,14.9288
622.28,23.3841
622.29,47.5788
622.30,76.7678
623.1,64.9974
623.2,37.688
623.3,30.3578
623.4,36.9335
623.5,51.6117
623.6,33.8371
623.7,62.254
623.8,33.8402
623.9,31.7271
623.10,33.2574
623.11,21.016
623.12,33.128
623.13,48.5917
623.14,26.3021
623.15,67.1158
623.16,26.74
623.17,33.6374
623.18,26.4252
623.19,14.7862
623.20,26.2158
623.21,47.455
623.22,58.7156
623.23,54.515
623.24,64.9154
623.25,28.3966
623.26,64.8751
623.27,41.5633
623.28,60.8773
623.29,47.1396
623.30,82.0285
624.1,38.3231
624.2,22.8415
624.3,19.1821
624.4,23.8484
624.5,9.9222
624.6,6.37338
624.7,12.552
624.8,6.62889
624.9,5.96613
624.10,6.15195
624.11,3.93514
624.12,6.48983
624.13,9.17048
624.14,4.61422
624.15,13.2832
624.16,4.85501
624.17,6.5877
624.18,4.50013
624.19,2.63004
624.20,5.43518
624.21,29.6031
624.22,37.7965
624.23,10.3595
624.24,12.9786
624.25,5.87541
624.26,13.2295
624.27,8.31443
624.28,11.8079
624.29,29.7779
624.30,45.0777
625.1,63.5391
625.2,39.5077
625.3,30.9554
625.4,37.4773
625.5,17.5052
625.6,11.7344
625.7,22.0253
625.8,11.8042
625.9,10.6073
625.10,11.0554
625.11,6.61591
625.12,10.9129
625.13,16.9125
625.14,8.78266
625.15,23.7282
625.16,9.69864
625.17,11.992
625.18,8.60851
625.19,4.80169
625.20,8.12996
625.21,43.552
625.22,63.9053
625.23,18.3402
625.24,23.5168
625.25,9.5021
625.26,22.8039
625.27,13.861
625.28,21.9857
625.29,43.6848
625.30,74.711
626.1,53.9528
626.2,31.6964
626.3,24.7978
626.4,31.7305
626.5,20.9192
626.6,13.8613
626.7,26.3073
626.8,13.655
626.9,12.7611
626.10,13.634
626.11,7.99365
626.12,14.0486
626.13,19.9305
626.14,9.93884
626.15,27.6784
626.16,10.63
626.17,13.8682
626.18,10.3082
626.19,5.43332
626.20,10.5352
626.21,38.2285
626.22,52.1294
626.23,23.1549
626.24,27.9149
626.25,11.9482
626.26,28.0116
626.27,17.3991
626.28,26.4003
626.29,38.7384
626.30,65.9848
627.1,66.3126
627.2,37.5732
627.3,31.3888
627.4,38.0777
627.5,18.0069
627.6,11.3881
627.7,22.7778
627.8,11.5591
627.9,10.8958
627.10,10.9891
627.11,6.45308
627.12,10.9389
627.13,17.3015
627.14,8.32261
627.15,24.4468
627.16,9.01336
627.17,11.9094
627.18,8.22088
627.19,4.30901
627.20,8.15624
627.21,49.3839
627.22,64.4976
627.23,18.9855
627.24,23.3008
627.25,9.58826
627.26,23.2227
627.27,14.3898
627.28,22.2691
627.29,49.4644
627.30,75.9075
628.1,68.3609
628.2,39.3058
628.3,30.5142
628.4,38.778
628.5,26.0692
628.6,16.9471
628.7,32.8944
628.8,16.7878
628.9,15.7877
628.10,16.4964
628.11,9.38327
628.12,16.1974
628.13,24.7165
628.14,13.2417
628.15,35.2573
628.16,13.1702
628.17,16.8691
628.18,13.2959
628.19,6.50509
628.20,12.6552
628.21,47.7317
628.22,68.4619
628.23,28.4068
628.24,33.8987
628.25,13.9068
628.26,33.4954
628.27,20.8593
628.28,32.7258
628.29,48.161
628.30,81.8954
629.1,57.8302
629.2,33.4435
629.3,26.07
629.4,32.2376
629.5,17.4209
629.6,11.6137
629.7,21.7391
629.8,11.2844
629.9,10.9818
629.10,10.9252
629.11,6.66128
629.12,10.4534
629.13,17.5543
629.14,9.14815
629.15,25.1254
629.16,9.87503
629.17,12.0589
629.18,8.77285
629.19,4.83984
629.20,8.08389
629.21,41.1469
629.22,58.3091
629.23,18.2804
629.24,22.3586
629.25,9.40493
629.26,21.9996
629.27,13.7082
629.28,21.6378
629.29,40.7303
629.30,68.411
630.1,47.5751
630.2,24.3064
630.3,19.683
630.4,27.1277
630.5,45.7892
630.6,28.2391
630.7,58.0793
630.8,27.4997
630.9,27.3558
630.10,29.6771
630.11,16.0523
630.12,30.7572
630.13,40.9212
630.14,19.7727
630.15,62.4141
630.16,19.6106
630.17,28.0707
630.18,21.3237
630.19,10.0695
630.20,23.5139
630.21,31.4907
630.22,38.396
630.23,50.8125
630.24,58.6119
630.25,26.1556
630.26,60.4868
630.27,37.2951
630.28,55.7744
630.29,34.5997
630.30,59.958
631.1,62.3769
631.2,34.272
631.3,29.7234
631.4,33.1373
631.5,23.6983
631.6,14.1484
631.7,29.6109
631.8,14.5477
631.9,14.7282
631.10,13.8479
631.11,9.10085
631.12,13.9977
631.13,22.4127
631.14,9.66658
631.15,30.6228
631.16,10.2488
631.17,15.2016
631.18,10.1123
631.19,6.09972
631.20,9.60629
631.21,43.9414
631.22,56.1399
631.23,25.6923
631.24,28.7868
631.25,13.1465
631.26,29.0736
631.27,19.0681
631.28,27.0802
631.29,44.3844
631.30,68.7475
632.1,62.3549
632.2,38.0121
632.3,30.116
632.4,36.847
632.5,17.3786
632.6,11.2906
632.7,22.0248
632.8,11.4471
632.9,10.4397
632.10,10.746
632.11,6.45163
632.12,10.5322
632.13,16.6823
632.14,8.52443
632.15,23.472
632.16,9.06808
632.17,11.7535
632.18,8.42409
632.19,4.6875
632.20,7.91401
632.21,43.8116
632.22,62.9879
632.23,18.4094
632.24,23.3257
632.25,9.61444
632.26,22.9673
632.27,13.8141
632.28,22.3152
632.29,43.9786
632.30,73.4356
633.1,65.3202
633.2,38.8952
633.3,30.8434
633.4,37.2493
633.5,18.9144
633.6,12.0619
633.7,24.1113
633.8,12.2749
633.9,11.3545
633.10,11.5764
633.11,6.68445
633.12,11.6093
633.13,18.2728
633.14,8.89976
633.15,25.956
633.16,9.64492
633.17,12.524
633.18,8.78487
633.19,4.4649
633.20,8.74099
633.21,46.7563
633.22,64.7127
633.23,20.1746
633.24,24.8999
633.25,10.0587
633.26,24.7664
633.27,15.1307
633.28,23.7953
633.29,46.4782
633.30,76.0448
634.1,72.9737
634.2,41.9362
634.3,33.0681
634.4,41.624
634.5,14.2162
634.6,8.83385
634.7,16.896
634.8,9.07303
634.9,8.29102
634.10,8.54603
634.11,4.83387
634.12,8.2817
634.13,13.1814
634.14,6.4902
634.15,18.8207
634.16,7.16873
634.17,9.06004
634.18,6.35589
634.19,2.93545
634.20,6.29999
634.21,53.4986
634.22,73.274
634.23,14.0686
634.24,17.1131
634.25,6.658
634.26,16.3024
634.27,10.435
634.28,16.1654
634.29,53.0902
634.30,83.7503
635.1,58.3064
635.2,33.4889
635.3,27.857
635.4,35.2512
635.5,27.0248
635.6,17.6175
635.7,34.5735
635.8,17.2712
635.9,17.1367
635.10,17.7961
635.11,10.4503
635.12,18.1551
635.13,25.5791
635.14,13.9153
635.15,37.5877
635.16,13.5814
635.17,17.8492
635.18,14.5436
635.19,6.90945
635.20,14.2924
635.21,42.1391
635.22,58.4702
635.23,30.6771
635.24,36.0668
635.25,16.7449
635.26,36.3039
635.27,23.1938
635.28,35.5706
635.29,44.4997
635.30,69.889
636.1,64.6566
636.2,38.3142
636.3,32.2302
636.4,37.742
636.5,15.1696
636.6,9.68454
636.7,19.1589
636.8,9.87983
636.9,9.24368
636.10,9.24659
636.11,5.566
636.12,9.2929
636.13,14.6476
636.14,7.18429
636.15,20.5232
636.16,7.86797
636.17,10.1562
636.18,6.93444
636.19,3.67285
636.20,6.91772
636.21,49.6446
636.22,63.2599
636.23,15.8441
636.24,19.7127
636.25,8.35173
636.26,19.5247
636.27,12.1467
636.28,18.3872
636.29,48.8277
636.30,72.7461
637.1,54.3383
637.2,36.3755
637.3,25.7652
637.4,30.7238
637.5,18.8517
637.6,12.969
637.7,23.2411
637.8,13.4196
637.9,12.1467
637.10,11.461
637.11,7.05929
637.12,10.73
637.13,18.6568
637.14,9.83298
637.15,26.3875
637.16,10.982
637.17,13.6106
637.18,8.85522
637.19,5.66809
637.20,7.79232
637.21,33.0278
637.22,55.6621
637.23,18.6425
637.24,25.0499
637.25,8.62401
637.26,22.7252
637.27,13.4131
637.28,23.2796
637.29,32.4889
637.30,65.8188
638.1,68.6665
638.2,40.2485
638.3,30.4947
638.4,38.2712
638.5,42.0953
638.6,28.2324
638.7,53.5322
638.8,27.7432
638.9,26.3076
638.10,27.5637
638.11,15.1775
638.12,26.9611
638.13,39.6841
638.14,21.9825
638.15,56.7943
638.16,21.5656
638.17,27.5765
638.18,21.9225
638.19,10.4266
638.20,20.5625
638.21,48.5687
638.22,65.5451
638.23,46.4878
638.24,54.7796
638.25,21.9737
638.26,53.9023
638.27,34.0378
638.28,53.4708
638.29,48.1787
638.30,83.6342
639.1,65.6046
639.2,35.5834
639.3,31.2412
639.4,36.7797
639.5,22.0572
639.6,14.0445
639.7,27.3836
639.8,13.7495
639.9,13.607
639.10,13.7441
639.11,8.11122
639.12,13.8403
639.13,21.6097
639.14,10.8025
639.15,28.0151
639.16,10.399
639.17,15.1672
639.18,10.4823
639.19,5.44565
639.20,10.4453
639.21,53.581
639.22,63.4725
639.23,24.0759
639.24,27.8636
639.25,12.148
639.26,28.492
639.27,18.5055
639.28,27.3729
639.29,52.1936
639.30,75.3837
640.1,61.5844
640.2,35.3758
640.3,27.2825
640.4,33.5556
640.5,49.4764
640.6,32.8317
640.7,62.0677
640.8,32.8365
640.9,31.1002
640.10,31.7462
640.11,17.9038
640.12,31.2198
640.13,47.3931
640.14,25.7738
640.15,69.6925
640.16,27.9186
640.17,34.7423
640.18,25.0395
640.19,11.5963
640.20,25.5055
640.21,45.0709
640.22,57.7749
640.23,52.2233
640.24,65.7433
640.25,26.2989
640.26,64.4037
640.27,40.0817
640.28,63.2934
640.29,43.4455
640.30,78.922
641.1,71.9189
641.2,44.6455
641.3,33.9969
641.4,39.5553
641.5,16.9107
641.6,10.9369
641.7,21.2866
641.8,11.2537
641.9,10.0542
641.10,10.3199
641.11,5.8749
641.12,10.0948
641.13,16.5635
641.14,8.23281
641.15,23.1891
641.16,8.98361
641.17,11.2655
641.18,8.06187
641.19,4.00255
641.20,7.58614
641.21,50.7382
641.22,73.3642
641.23,17.5234
641.24,22.4977
641.25,8.96517
641.26,21.9996
641.27,13.2781
641.28,21.3225
641.29,49.0954
641.30,84.7345
642.1,53.4811
642.2,30.8009
642.3,24.1609
642.4,29.9638
642.5,26.4879
642.6,17.5672
642.7,33.0092
642.8,17.6115
642.9,17.0585
642.10,16.804
642.11,9.91411
642.12,16.8112
642.13,26.0829
642.14,13.8476
642.15,33.8336
642.16,13.3897
642.17,18.793
642.18,13.1342
642.19,6.74238
642.20,12.4015
642.21,42.0528
642.22,51.6215
642.23,28.4363
642.24,34.7755
642.25,13.7835
642.26,34.4657
642.27,22.1926
642.28,34.0235
642.29,39.8124
642.30,65.0687
643.1,56.9306
643.2,33.2546
643.3,25.2099
643.4,32.5662
643.5,35.2566
643.6,23.7458
643.7,44.9786
643.8,24.0038
643.9,21.9825
643.10,23.5476
643.11,13.0478
643.12,23.9099
643.13,34.2158
643.14,18.2021
643.15,48.1956
643.16,19.0658
643.17,23.0614
643.18,18.1015
643.19,9.3311
643.20,18.3822
643.21,41.2121
643.22,50.3607
643.23,38.4624
643.24,46.2283
643.25,20.0298
643.26,46.7712
643.27,29.5247
643.28,43.2831
643.29,41.6807
643.30,68.3131
644.1,60.556
644.2,35.4288
644.3,27.6455
644.4,34.1196
644.5,20.6364
644.6,13.2897
644.7,26.1948
644.8,13.3185
644.9,13.2171
644.10,13.2789
644.11,7.57983
644.12,13.1445
644.13,19.8732
644.14,10.1244
644.15,27.6113
644.16,10.2134
644.17,14.435
644.18,10.1934
644.19,5.05957
644.20,9.64339
644.21,43.201
644.22,60.3338
644.23,22.4452
644.24,27.7983
644.25,11.3531
644.26,27.7166
644.27,17.1422
644.28,26.9046
644.29,43.2325
644.30,71.6875
